n,data_inserimento,partito,valore
267,2022-12-30,+Europa,2.5
267,2022-12-30,Azione,8.0
267,2022-12-30,Altri,4.9
268,2022-12-27,Partito Democratico,16.4
268,2022-12-27,Forza Italia,6.9
268,2022-12-27,Fratelli d'Italia,28.7
268,2022-12-27,Alleanza Verdi Sinistra,3.2
268,2022-12-27,Lega,8.5
268,2022-12-27,Movimento 5 Stelle,17.6
268,2022-12-27,+Europa,2.5
268,2022-12-27,Italia Viva,8.2
268,2022-12-27,Altri,4.6
269,2022-12-20,Partito Democratico,14.7
269,2022-12-20,Forza Italia,6.1
269,2022-12-20,Fratelli d'Italia,30.6
269,2022-12-20,Alleanza Verdi Sinistra,4.0
269,2022-12-20,Lega,9.0
269,2022-12-20,Movimento 5 Stelle,17.4
269,2022-12-20,+Europa,2.8
269,2022-12-20,Azione,3.9
269,2022-12-20,Italia Viva,3.9
269,2022-12-20,Altri,6.0
270,2022-12-19,Partito Democratico,16.8
270,2022-12-19,Forza Italia,7.0
270,2022-12-19,Fratelli d'Italia,28.7
270,2022-12-19,Alleanza Verdi Sinistra,3.3
270,2022-12-19,Lega,8.1
270,2022-12-19,Movimento 5 Stelle,17.6
270,2022-12-19,+Europa,2.4
270,2022-12-19,Italia Viva,8.3
270,2022-12-19,Altri,4.0
271,2022-12-19,Partito Democratico,15.7
271,2022-12-19,Forza Italia,7.4
271,2022-12-19,Fratelli d'Italia,30.8
271,2022-12-19,Alleanza Verdi Sinistra,3.4
271,2022-12-19,Lega,8.8
271,2022-12-19,Movimento 5 Stelle,17.5
271,2022-12-19,+Europa,2.6
271,2022-12-19,Azione,0.0
271,2022-12-19,Italia Viva,7.5
271,2022-12-19,Altri,4.4
272,2022-12-17,Partito Democratico,16.5
272,2022-12-17,Forza Italia,7.0
272,2022-12-17,Fratelli d'Italia,29.1
272,2022-12-17,Alleanza Verdi Sinistra,3.8
272,2022-12-17,Lega,8.2
272,2022-12-17,Movimento 5 Stelle,17.2
272,2022-12-17,+Europa,2.5
272,2022-12-17,Italia Viva,8.1
272,2022-12-17,Altri,5.3
273,2022-12-16,Partito Democratico,15.8
273,2022-12-16,Forza Italia,7.8
273,2022-12-16,Fratelli d'Italia,28.6
273,2022-12-16,Alleanza Verdi Sinistra,2.6
273,2022-12-16,Lega,9.7
273,2022-12-16,Movimento 5 Stelle,17.2
273,2022-12-16,+Europa,2.4
273,2022-12-16,Italia Viva,8.5
273,2022-12-16,Altri,6.3
274,2022-12-13,Partito Democratico,15.1
274,2022-12-13,Forza Italia,6.0
274,2022-12-13,Fratelli d'Italia,30.8
274,2022-12-13,Alleanza Verdi Sinistra,4.1
274,2022-12-13,Lega,8.5
274,2022-12-13,Movimento 5 Stelle,17.1
274,2022-12-13,+Europa,2.7
274,2022-12-13,Azione,4.0
274,2022-12-13,Italia Viva,4.0
274,2022-12-13,Altri,6.1
275,2022-12-12,Partito Democratico,16.8
275,2022-12-12,Forza Italia,6.9
275,2022-12-12,Fratelli d'Italia,28.5
275,2022-12-12,Alleanza Verdi Sinistra,3.5
275,2022-12-12,Lega,8.3
275,2022-12-12,Movimento 5 Stelle,17.3
275,2022-12-12,+Europa,2.5
275,2022-12-12,Italia Viva,8.3
275,2022-12-12,Altri,5.4
276,2022-12-12,Partito Democratico,16.4
276,2022-12-12,Forza Italia,7.3
276,2022-12-12,Fratelli d'Italia,30.5
276,2022-12-12,Alleanza Verdi Sinistra,3.5
276,2022-12-12,Lega,8.7
276,2022-12-12,Movimento 5 Stelle,17.3
276,2022-12-12,+Europa,2.5
276,2022-12-12,Azione,0.0
276,2022-12-12,Italia Viva,7.6
276,2022-12-12,Altri,4.4
277,2022-12-06,Partito Democratico,15.4
277,2022-12-06,Forza Italia,6.1
277,2022-12-06,Fratelli d'Italia,30.8
277,2022-12-06,Alleanza Verdi Sinistra,4.0
277,2022-12-06,Lega,8.1
277,2022-12-06,Movimento 5 Stelle,16.6
277,2022-12-06,+Europa,3.0
277,2022-12-06,Altri,6.1
278,2022-12-05,Partito Democratico,16.8
278,2022-12-05,Forza Italia,6.7
278,2022-12-05,Fratelli d'Italia,28.6
278,2022-12-05,Alleanza Verdi Sinistra,3.4
278,2022-12-05,Lega,8.2
278,2022-12-05,Movimento 5 Stelle,17.5
278,2022-12-05,+Europa,2.5
278,2022-12-05,Italia Viva,8.4
278,2022-12-05,Altri,4.9
279,2022-12-05,Partito Democratico,16.6
279,2022-12-05,Forza Italia,7.3
279,2022-12-05,Fratelli d'Italia,30.4
279,2022-12-05,Alleanza Verdi Sinistra,3.3
279,2022-12-05,Lega,8.5
279,2022-12-05,Movimento 5 Stelle,17.4
279,2022-12-05,+Europa,2.5
279,2022-12-05,Azione,7.5
279,2022-12-05,Italia Viva,7.5
279,2022-12-05,Altri,4.6
280,2022-11-29,Partito Democratico,15.8
280,2022-11-29,Forza Italia,6.5
280,2022-11-29,Fratelli d'Italia,30.3
280,2022-11-29,Alleanza Verdi Sinistra,4.3
280,2022-11-29,Lega,7.8
280,2022-11-29,Movimento 5 Stelle,16.9
280,2022-11-29,+Europa,2.8
280,2022-11-29,Azione,4.1
280,2022-11-29,Italia Viva,4.0
280,2022-11-29,Altri,3.7
281,2022-11-28,Partito Democratico,17.0
281,2022-11-28,Forza Italia,6.9
281,2022-11-28,Fratelli d'Italia,28.7
281,2022-11-28,Alleanza Verdi Sinistra,3.3
281,2022-11-28,Lega,8.0
281,2022-11-28,Movimento 5 Stelle,17.1
281,2022-11-28,+Europa,2.6
281,2022-11-28,Italia Viva,8.4
281,2022-11-28,Altri,4.0
282,2022-11-28,Partito Democratico,16.4
282,2022-11-28,Forza Italia,7.2
282,2022-11-28,Fratelli d'Italia,30.3
282,2022-11-28,Alleanza Verdi Sinistra,3.3
282,2022-11-28,Lega,8.4
282,2022-11-28,Movimento 5 Stelle,17.6
282,2022-11-28,+Europa,2.6
282,2022-11-28,Azione,7.6
282,2022-11-28,Altri,4.8
283,2022-11-28,Forza Italia,6.8
283,2022-11-28,Fratelli d'Italia,31.4
283,2022-11-28,Alleanza Verdi Sinistra,4.2
283,2022-11-28,Lega,7.3
283,2022-11-28,Movimento 5 Stelle,17.5
283,2022-11-28,+Europa,2.1
283,2022-11-28,Azione,6.8
283,2022-11-28,Altri,3.1
284,2022-11-28,Partito Democratico,16.7
284,2022-11-28,Forza Italia,7.5
284,2022-11-28,Fratelli d'Italia,28.4
284,2022-11-28,Alleanza Verdi Sinistra,3.7
284,2022-11-28,Lega,8.5
284,2022-11-28,Movimento 5 Stelle,17.2
284,2022-11-28,+Europa,2.6
284,2022-11-28,Italia Viva,7.9
284,2022-11-28,Altri,5.8
285,2022-11-22,Partito Democratico,16.2
285,2022-11-22,Forza Italia,6.4
285,2022-11-22,Fratelli d'Italia,30.4
285,2022-11-22,Alleanza Verdi Sinistra,4.0
285,2022-11-22,Lega,7.6
285,2022-11-22,Movimento 5 Stelle,16.9
285,2022-11-22,+Europa,3.0
285,2022-11-22,Azione,4.0
285,2022-11-22,Italia Viva,3.9
285,2022-11-22,Altri,6.1
286,2022-11-21,Partito Democratico,17.0
286,2022-11-21,Forza Italia,6.6
286,2022-11-21,Fratelli d'Italia,28.8
286,2022-11-21,Alleanza Verdi Sinistra,3.5
286,2022-11-21,Lega,8.2
286,2022-11-21,Movimento 5 Stelle,16.6
286,2022-11-21,+Europa,2.7
286,2022-11-21,Azione,0.0
286,2022-11-21,Italia Viva,4.2
286,2022-11-21,Altri,4.0
287,2022-11-21,Partito Democratico,16.4
287,2022-11-21,Forza Italia,7.2
287,2022-11-21,Fratelli d'Italia,30.1
287,2022-11-21,Alleanza Verdi Sinistra,3.4
287,2022-11-21,Lega,8.5
287,2022-11-21,Movimento 5 Stelle,17.4
287,2022-11-21,Italia Viva,7.7
287,2022-11-21,Altri,4.9
288,2022-11-15,Partito Democratico,16.0
288,2022-11-15,Forza Italia,6.8
288,2022-11-15,Fratelli d'Italia,30.1
288,2022-11-15,Alleanza Verdi Sinistra,3.8
288,2022-11-15,Lega,8.1
288,2022-11-15,Movimento 5 Stelle,17.0
288,2022-11-15,+Europa,2.9
288,2022-11-15,Altri,6.0
289,2022-11-14,Partito Democratico,17.4
289,2022-11-14,Forza Italia,6.6
289,2022-11-14,Fratelli d'Italia,28.4
289,2022-11-14,Alleanza Verdi Sinistra,3.6
289,2022-11-14,Lega,8.3
289,2022-11-14,Movimento 5 Stelle,16.5
289,2022-11-14,+Europa,2.5
289,2022-11-14,Azione,0.0
289,2022-11-14,Italia Viva,4.2
289,2022-11-14,Altri,2.9
290,2022-11-14,Partito Democratico,16.9
290,2022-11-14,Forza Italia,7.0
290,2022-11-14,Fratelli d'Italia,29.4
290,2022-11-14,Alleanza Verdi Sinistra,3.5
290,2022-11-14,Lega,8.4
290,2022-11-14,Movimento 5 Stelle,17.1
290,2022-11-14,+Europa,2.5
290,2022-11-14,Azione,7.7
290,2022-11-14,Italia Viva,7.7
290,2022-11-14,Altri,5.5
291,2022-11-08,Partito Democratico,16.0
291,2022-11-08,Forza Italia,6.3
291,2022-11-08,Fratelli d'Italia,29.4
291,2022-11-08,Alleanza Verdi Sinistra,4.0
291,2022-11-08,Lega,7.7
291,2022-11-08,Movimento 5 Stelle,16.8
291,2022-11-08,+Europa,2.7
291,2022-11-08,Azione,4.2
291,2022-11-08,Italia Viva,4.2
291,2022-11-08,Altri,7.1
292,2022-11-07,Partito Democratico,17.4
292,2022-11-07,Forza Italia,6.8
292,2022-11-07,Fratelli d'Italia,28.2
292,2022-11-07,Alleanza Verdi Sinistra,3.7
292,2022-11-07,Lega,8.6
292,2022-11-07,Movimento 5 Stelle,16.5
292,2022-11-07,+Europa,2.7
292,2022-11-07,Altri,4.3
293,2022-11-07,Partito Democratico,17.1
293,2022-11-07,Forza Italia,7.0
293,2022-11-07,Fratelli d'Italia,29.0
293,2022-11-07,Alleanza Verdi Sinistra,3.6
293,2022-11-07,Lega,8.3
293,2022-11-07,Movimento 5 Stelle,16.9
293,2022-11-07,+Europa,2.7
293,2022-11-07,Azione,0.0
293,2022-11-07,Italia Viva,7.8
293,2022-11-07,Altri,5.6
294,2022-11-02,Partito Democratico,16.3
294,2022-11-02,Forza Italia,6.5
294,2022-11-02,Fratelli d'Italia,29.1
294,2022-11-02,Alleanza Verdi Sinistra,4.1
294,2022-11-02,Lega,7.9
294,2022-11-02,Movimento 5 Stelle,16.3
294,2022-11-02,+Europa,3.0
294,2022-11-02,Azione,4.3
294,2022-11-02,Italia Viva,4.3
294,2022-11-02,Altri,4.3
295,2022-10-31,Partito Democratico,17.8
295,2022-10-31,Forza Italia,6.8
295,2022-10-31,Fratelli d'Italia,28.1
295,2022-10-31,Alleanza Verdi Sinistra,3.5
295,2022-10-31,Lega,8.4
295,2022-10-31,Movimento 5 Stelle,16.6
295,2022-10-31,+Europa,2.7
295,2022-10-31,Altri,6.5
296,2022-10-31,Partito Democratico,17.2
296,2022-10-31,Forza Italia,7.4
296,2022-10-31,Fratelli d'Italia,28.1
296,2022-10-31,Alleanza Verdi Sinistra,3.7
296,2022-10-31,Lega,8.5
296,2022-10-31,Movimento 5 Stelle,16.8
296,2022-10-31,+Europa,2.6
296,2022-10-31,Azione,7.9
296,2022-10-31,Altri,5.9
297,2022-10-31,Partito Democratico,18.8
297,2022-10-31,Forza Italia,6.1
297,2022-10-31,Fratelli d'Italia,29.8
297,2022-10-31,Alleanza Verdi Sinistra,3.7
297,2022-10-31,Lega,8.0
297,2022-10-31,Movimento 5 Stelle,16.0
297,2022-10-31,+Europa,2.9
297,2022-10-31,Italia Viva,7.1
297,2022-10-31,Altri,5.5
298,2022-10-25,Partito Democratico,17.0
298,2022-10-25,Forza Italia,6.2
298,2022-10-25,Fratelli d'Italia,28.3
298,2022-10-25,Alleanza Verdi Sinistra,4.1
298,2022-10-25,Lega,8.6
298,2022-10-25,Movimento 5 Stelle,16.4
298,2022-10-25,+Europa,3.1
298,2022-10-25,Azione,4.2
298,2022-10-25,Italia Viva,4.2
298,2022-10-25,Altri,6.8
299,2022-10-24,Partito Democratico,17.8
299,2022-10-24,Forza Italia,7.0
299,2022-10-24,Fratelli d'Italia,27.6
299,2022-10-24,Alleanza Verdi Sinistra,3.7
299,2022-10-24,Lega,8.7
299,2022-10-24,Movimento 5 Stelle,16.3
299,2022-10-24,+Europa,2.9
299,2022-10-24,Azione,8.2
299,2022-10-24,Altri,6.7
300,2022-10-24,Partito Democratico,17.5
300,2022-10-24,Forza Italia,7.6
300,2022-10-24,Fratelli d'Italia,28.0
300,2022-10-24,Alleanza Verdi Sinistra,3.6
300,2022-10-24,Lega,8.4
300,2022-10-24,Movimento 5 Stelle,16.6
300,2022-10-24,+Europa,2.7
300,2022-10-24,Azione,3.8
300,2022-10-24,Italia Viva,3.8
300,2022-10-24,Altri,6.2
301,2022-10-19,Partito Democratico,17.0
301,2022-10-19,Forza Italia,7.5
301,2022-10-19,Fratelli d'Italia,27.4
301,2022-10-19,Alleanza Verdi Sinistra,4.1
301,2022-10-19,Lega,8.5
301,2022-10-19,Movimento 5 Stelle,16.7
301,2022-10-19,+Europa,3.3
301,2022-10-19,Azione,4.1
301,2022-10-19,Italia Viva,4.0
301,2022-10-19,Altri,6.6
302,2022-10-18,Partito Democratico,17.5
302,2022-10-18,Forza Italia,7.3
302,2022-10-18,Fratelli d'Italia,27.0
302,2022-10-18,Alleanza Verdi Sinistra,3.4
302,2022-10-18,Lega,8.5
302,2022-10-18,Movimento 5 Stelle,17.2
302,2022-10-18,+Europa,2.5
302,2022-10-18,Azione,8.7
302,2022-10-18,Altri,4.2
303,2022-10-17,Partito Democratico,18.4
303,2022-10-17,Forza Italia,7.5
303,2022-10-17,Fratelli d'Italia,27.1
303,2022-10-17,Alleanza Verdi Sinistra,3.6
303,2022-10-17,Lega,8.5
303,2022-10-17,Movimento 5 Stelle,16.5
303,2022-10-17,+Europa,2.8
303,2022-10-17,Italia Viva,7.8
303,2022-10-17,Altri,6.4
304,2022-10-11,Partito Democratico,17.5
304,2022-10-11,Forza Italia,7.4
304,2022-10-11,Fratelli d'Italia,27.5
304,2022-10-11,Alleanza Verdi Sinistra,3.8
304,2022-10-11,Lega,8.3
304,2022-10-11,Movimento 5 Stelle,17.0
304,2022-10-11,+Europa,3.1
304,2022-10-11,Altri,6.4
305,2022-10-10,Partito Democratico,18.7
305,2022-10-10,Forza Italia,7.9
305,2022-10-10,Fratelli d'Italia,26.6
305,2022-10-10,Alleanza Verdi Sinistra,3.8
305,2022-10-10,Lega,8.6
305,2022-10-10,Movimento 5 Stelle,16.0
305,2022-10-10,+Europa,2.6
305,2022-10-10,Azione,0.0
305,2022-10-10,Italia Viva,4.0
305,2022-10-10,Altri,5.8
306,2022-10-04,Partito Democratico,18.1
306,2022-10-04,Forza Italia,7.6
306,2022-10-04,Fratelli d'Italia,26.8
306,2022-10-04,Alleanza Verdi Sinistra,4.0
306,2022-10-04,Lega,8.2
306,2022-10-04,Movimento 5 Stelle,16.5
306,2022-10-04,+Europa,3.3
306,2022-10-04,Altri,6.0
307,2022-09-10,Partito Democratico,20.4
307,2022-09-10,Forza Italia,6.7
307,2022-09-10,Fratelli d'Italia,27.0
307,2022-09-10,Alleanza Verdi Sinistra,4.0
307,2022-09-10,Lega,12.1
307,2022-09-10,Movimento 5 Stelle,12.0
307,2022-09-10,+Europa,2.1
307,2022-09-10,Altri,4.8
308,2022-09-09,Partito Democratico,22.2
308,2022-09-09,Forza Italia,7.2
308,2022-09-09,Fratelli d'Italia,25.2
308,2022-09-09,Alleanza Verdi Sinistra,2.6
308,2022-09-09,Lega,13.3
308,2022-09-09,Movimento 5 Stelle,13.3
308,2022-09-09,+Europa,1.6
308,2022-09-09,Italia Viva,5.1
308,2022-09-09,Altri,5.9
309,2022-09-09,Partito Democratico,21.8
309,2022-09-09,Forza Italia,7.2
309,2022-09-09,Fratelli d'Italia,24.7
309,2022-09-09,Alleanza Verdi Sinistra,3.8
309,2022-09-09,Lega,11.8
309,2022-09-09,Movimento 5 Stelle,13.0
309,2022-09-09,+Europa,1.7
309,2022-09-09,Altri,3.0
310,2022-09-09,Altri,0.0
311,2022-09-09,Partito Democratico,20.5
311,2022-09-09,Forza Italia,8.0
311,2022-09-09,Fratelli d'Italia,25.1
311,2022-09-09,Alleanza Verdi Sinistra,3.4
311,2022-09-09,Lega,12.5
311,2022-09-09,Movimento 5 Stelle,14.5
311,2022-09-09,+Europa,2.5
311,2022-09-09,Italia Viva,6.7
311,2022-09-09,Altri,5.3
312,2022-09-08,Partito Democratico,19.5
312,2022-09-08,Forza Italia,6.9
312,2022-09-08,Fratelli d'Italia,24.3
312,2022-09-08,Alleanza Verdi Sinistra,2.7
312,2022-09-08,Lega,13.0
312,2022-09-08,Movimento 5 Stelle,13.5
312,2022-09-08,+Europa,1.3
312,2022-09-08,Azione,7.7
312,2022-09-08,Italia Viva,7.7
312,2022-09-08,Altri,6.2
313,2022-09-08,Partito Democratico,22.4
313,2022-09-08,Forza Italia,7.1
313,2022-09-08,Fratelli d'Italia,25.3
313,2022-09-08,Alleanza Verdi Sinistra,3.3
313,2022-09-08,Lega,10.7
313,2022-09-08,Movimento 5 Stelle,11.6
313,2022-09-08,+Europa,2.7
313,2022-09-08,Italia Viva,7.2
313,2022-09-08,Altri,8.5
314,2022-09-07,Partito Democratico,21.6
314,2022-09-07,Forza Italia,7.3
314,2022-09-07,Fratelli d'Italia,24.4
314,2022-09-07,Alleanza Verdi Sinistra,3.2
314,2022-09-07,Lega,12.5
314,2022-09-07,Movimento 5 Stelle,12.3
314,2022-09-07,+Europa,2.3
314,2022-09-07,Italia Viva,7.7
314,2022-09-07,Altri,5.6
315,2022-09-06,Partito Democratico,21.4
315,2022-09-06,Forza Italia,6.7
315,2022-09-06,Fratelli d'Italia,25.8
315,2022-09-06,Alleanza Verdi Sinistra,4.2
315,2022-09-06,Lega,12.1
315,2022-09-06,Movimento 5 Stelle,11.9
315,2022-09-06,+Europa,1.9
315,2022-09-06,Italia Viva,7.2
315,2022-09-06,Altri,5.0
316,2022-09-05,Partito Democratico,23.0
316,2022-09-05,Forza Italia,7.0
316,2022-09-05,Fratelli d'Italia,24.8
316,2022-09-05,Alleanza Verdi Sinistra,2.7
316,2022-09-05,Lega,13.9
316,2022-09-05,Movimento 5 Stelle,11.6
316,2022-09-05,+Europa,1.7
316,2022-09-05,Italia Viva,5.1
316,2022-09-05,Altri,6.1
317,2022-09-02,Partito Democratico,19.5
317,2022-09-02,Forza Italia,6.9
317,2022-09-02,Fratelli d'Italia,24.3
317,2022-09-02,Alleanza Verdi Sinistra,2.7
317,2022-09-02,Lega,13.0
317,2022-09-02,Movimento 5 Stelle,13.5
317,2022-09-02,+Europa,1.3
317,2022-09-02,Azione,7.7
317,2022-09-02,Altri,6.2
318,2022-09-01,Partito Democratico,23.0
318,2022-09-01,Forza Italia,8.0
318,2022-09-01,Fratelli d'Italia,24.0
318,2022-09-01,Alleanza Verdi Sinistra,4.1
318,2022-09-01,Lega,13.4
318,2022-09-01,Movimento 5 Stelle,13.4
318,2022-09-01,+Europa,2.0
318,2022-09-01,Italia Viva,5.0
318,2022-09-01,Altri,6.1
319,2022-08-31,Partito Democratico,23.1
319,2022-08-31,Forza Italia,7.0
319,2022-08-31,Fratelli d'Italia,24.6
319,2022-08-31,Alleanza Verdi Sinistra,3.1
319,2022-08-31,Lega,12.5
319,2022-08-31,Movimento 5 Stelle,12.3
319,2022-08-31,+Europa,1.5
319,2022-08-31,Altri,2.7
320,2022-08-30,Partito Democratico,22.3
320,2022-08-30,Forza Italia,7.0
320,2022-08-30,Fratelli d'Italia,24.8
320,2022-08-30,Alleanza Verdi Sinistra,4.0
320,2022-08-30,Lega,12.5
320,2022-08-30,Movimento 5 Stelle,11.6
320,2022-08-30,+Europa,1.5
320,2022-08-30,Altri,3.3
321,2022-08-29,Partito Democratico,23.3
321,2022-08-29,Forza Italia,7.2
321,2022-08-29,Fratelli d'Italia,24.7
321,2022-08-29,Alleanza Verdi Sinistra,2.5
321,2022-08-29,Lega,14.3
321,2022-08-29,Movimento 5 Stelle,10.7
321,2022-08-29,+Europa,1.9
321,2022-08-29,Italia Viva,4.8
321,2022-08-29,Altri,6.6
322,2022-08-28,Partito Democratico,22.5
322,2022-08-28,Forza Italia,7.3
322,2022-08-28,Fratelli d'Italia,24.2
322,2022-08-28,Alleanza Verdi Sinistra,3.3
322,2022-08-28,Lega,13.1
322,2022-08-28,Movimento 5 Stelle,11.1
322,2022-08-28,+Europa,2.7
322,2022-08-28,Italia Viva,5.8
322,2022-08-28,Altri,5.9
323,2022-08-28,Partito Democratico,23.1
323,2022-08-28,Forza Italia,7.9
323,2022-08-28,Fratelli d'Italia,24.5
323,2022-08-28,Alleanza Verdi Sinistra,2.7
323,2022-08-28,Lega,12.2
323,2022-08-28,Movimento 5 Stelle,10.1
323,2022-08-28,+Europa,2.9
323,2022-08-28,Azione,6.3
323,2022-08-28,Altri,8.8
324,2022-08-25,Partito Democratico,20.5
324,2022-08-25,Forza Italia,7.5
324,2022-08-25,Fratelli d'Italia,25.0
324,2022-08-25,Alleanza Verdi Sinistra,2.7
324,2022-08-25,Lega,12.5
324,2022-08-25,Movimento 5 Stelle,12.5
324,2022-08-25,+Europa,1.3
324,2022-08-25,Azione,0.0
324,2022-08-25,Italia Viva,7.5
324,2022-08-25,Altri,4.7
325,2022-08-24,Partito Democratico,20.5
325,2022-08-24,Forza Italia,7.5
325,2022-08-24,Fratelli d'Italia,25.0
325,2022-08-24,Alleanza Verdi Sinistra,2.7
325,2022-08-24,Lega,12.5
325,2022-08-24,Movimento 5 Stelle,12.5
325,2022-08-24,+Europa,1.3
325,2022-08-24,Azione,0.0
325,2022-08-24,Italia Viva,7.5
325,2022-08-24,Altri,4.7
326,2022-08-22,Partito Democratico,23.5
326,2022-08-22,Forza Italia,7.3
326,2022-08-22,Fratelli d'Italia,24.3
326,2022-08-22,Alleanza Verdi Sinistra,2.6
326,2022-08-22,Lega,14.3
326,2022-08-22,Movimento 5 Stelle,11.1
326,2022-08-22,+Europa,1.9
326,2022-08-22,Italia Viva,4.9
326,2022-08-22,Altri,8.5
327,2022-08-14,Partito Democratico,23.6
327,2022-08-14,Forza Italia,7.5
327,2022-08-14,Fratelli d'Italia,23.4
327,2022-08-14,Alleanza Verdi Sinistra,3.4
327,2022-08-14,Lega,12.3
327,2022-08-14,Movimento 5 Stelle,10.7
327,2022-08-14,+Europa,2.2
327,2022-08-14,Italia Viva,5.1
327,2022-08-14,Altri,8.5
328,2022-08-09,Partito Democratico,23.3
328,2022-08-09,Forza Italia,8.0
328,2022-08-09,Fratelli d'Italia,23.8
328,2022-08-09,Alleanza Verdi Sinistra,3.7
328,2022-08-09,Lega,12.5
328,2022-08-09,Movimento 5 Stelle,10.4
328,2022-08-09,+Europa,6.5
328,2022-08-09,Italia Viva,2.9
328,2022-08-09,Altri,3.2
329,2022-08-04,Partito Democratico,22.5
329,2022-08-04,Forza Italia,7.5
329,2022-08-04,Fratelli d'Italia,23.0
329,2022-08-04,Alleanza Verdi Sinistra,4.5
329,2022-08-04,Lega,14.5
329,2022-08-04,Movimento 5 Stelle,10.5
329,2022-08-04,+Europa,1.5
329,2022-08-04,Azione,4.0
329,2022-08-04,Italia Viva,3.0
329,2022-08-04,Altri,5.5
330,2022-08-03,Partito Democratico,22.1
330,2022-08-03,Forza Italia,8.2
330,2022-08-03,Fratelli d'Italia,24.1
330,2022-08-03,Alleanza Verdi Sinistra,2.7
330,2022-08-03,Lega,13.9
330,2022-08-03,Movimento 5 Stelle,9.7
330,2022-08-03,+Europa,4.4
330,2022-08-03,Italia Viva,4.1
330,2022-08-03,Altri,3.5
331,2022-08-02,Partito Democratico,23.7
331,2022-08-02,Forza Italia,7.5
331,2022-08-02,Fratelli d'Italia,24.2
331,2022-08-02,Alleanza Verdi Sinistra,4.1
331,2022-08-02,Lega,12.0
331,2022-08-02,Movimento 5 Stelle,10.0
331,2022-08-02,+Europa,3.4
331,2022-08-02,Azione,3.4
331,2022-08-02,Italia Viva,2.8
331,2022-08-02,Altri,3.0
332,2022-08-01,Partito Democratico,24.2
332,2022-08-01,Forza Italia,10.8
332,2022-08-01,Fratelli d'Italia,23.8
332,2022-08-01,Alleanza Verdi Sinistra,4.1
332,2022-08-01,Lega,13.9
332,2022-08-01,Movimento 5 Stelle,9.4
332,2022-08-01,+Europa,4.9
332,2022-08-01,Italia Viva,2.9
332,2022-08-01,Altri,3.4
333,2022-07-30,Partito Democratico,23.2
333,2022-07-30,Forza Italia,9.0
333,2022-07-30,Fratelli d'Italia,23.3
333,2022-07-30,Alleanza Verdi Sinistra,3.4
333,2022-07-30,Lega,13.5
333,2022-07-30,Movimento 5 Stelle,11.3
333,2022-07-30,+Europa,3.6
333,2022-07-30,Italia Viva,2.3
333,2022-07-30,Altri,6.1
334,2022-07-29,Partito Democratico,23.0
334,2022-07-29,Forza Italia,7.2
334,2022-07-29,Fratelli d'Italia,24.3
334,2022-07-29,Alleanza Verdi Sinistra,2.5
334,2022-07-29,Lega,14.7
334,2022-07-29,Movimento 5 Stelle,11.3
334,2022-07-29,+Europa,4.6
334,2022-07-29,Italia Viva,2.4
334,2022-07-29,Altri,8.0
335,2022-07-27,Partito Democratico,23.2
335,2022-07-27,Forza Italia,7.1
335,2022-07-27,Fratelli d'Italia,25.0
335,2022-07-27,Alleanza Verdi Sinistra,3.6
335,2022-07-27,Lega,12.4
335,2022-07-27,Movimento 5 Stelle,10.1
335,2022-07-27,+Europa,3.0
335,2022-07-27,Azione,3.0
335,2022-07-27,Italia Viva,2.9
335,2022-07-27,Altri,6.0
336,2022-07-25,Partito Democratico,22.7
336,2022-07-25,Forza Italia,7.6
336,2022-07-25,Fratelli d'Italia,23.7
336,2022-07-25,Alleanza Verdi Sinistra,2.5
336,2022-07-25,Lega,15.4
336,2022-07-25,Movimento 5 Stelle,11.9
336,2022-07-25,+Europa,4.3
336,2022-07-25,Azione,0.0
336,2022-07-25,Italia Viva,2.5
336,2022-07-25,Altri,8.4
337,2022-07-25,Partito Democratico,23.0
337,2022-07-25,Forza Italia,10.6
337,2022-07-25,Fratelli d'Italia,23.4
337,2022-07-25,Alleanza Verdi Sinistra,4.2
337,2022-07-25,Lega,14.6
337,2022-07-25,Movimento 5 Stelle,9.4
337,2022-07-25,+Europa,4.8
337,2022-07-25,Azione,4.8
337,2022-07-25,Altri,4.7
338,2022-07-22,Partito Democratico,23.1
338,2022-07-22,Forza Italia,10.6
338,2022-07-22,Fratelli d'Italia,23.5
338,2022-07-22,Alleanza Verdi Sinistra,4.1
338,2022-07-22,Lega,14.6
338,2022-07-22,Movimento 5 Stelle,9.4
338,2022-07-22,+Europa,4.9
338,2022-07-22,Italia Viva,2.8
338,2022-07-22,Altri,4.5
339,2022-07-19,Partito Democratico,22.1
339,2022-07-19,Forza Italia,7.4
339,2022-07-19,Fratelli d'Italia,23.8
339,2022-07-19,Alleanza Verdi Sinistra,3.8
339,2022-07-19,Lega,14.0
339,2022-07-19,Movimento 5 Stelle,11.2
339,2022-07-19,+Europa,2.45
339,2022-07-19,Azione,2.45
339,2022-07-19,Italia Viva,2.7
339,2022-07-19,Altri,4.3
340,2022-07-18,Partito Democratico,22.3
340,2022-07-18,Forza Italia,7.9
340,2022-07-18,Fratelli d'Italia,23.0
340,2022-07-18,Alleanza Verdi Sinistra,2.6
340,2022-07-18,Lega,16.0
340,2022-07-18,Movimento 5 Stelle,12.4
340,2022-07-18,+Europa,4.3
340,2022-07-18,Italia Viva,2.3
340,2022-07-18,Altri,6.0
341,2022-07-18,Partito Democratico,23.0
341,2022-07-18,Forza Italia,10.3
341,2022-07-18,Fratelli d'Italia,23.2
