n,data_inserimento,partito,valore
1229,2023-09-26,Movimento 5 Stelle,16.9
1229,2023-09-26,+Europa,2.6
1229,2023-09-26,Azione,3.8
1229,2023-09-26,Italia Viva,2.7
1229,2023-09-26,Unione Popolare,1.6
1229,2023-09-26,Altri,2.5
1228,2023-09-25,Partito Democratico,19.4
1228,2023-09-25,Forza Italia,10.1
1228,2023-09-25,Fratelli d'Italia,28.4
1228,2023-09-25,Alleanza Verdi Sinistra,3.4
1228,2023-09-25,Lega,9.0
1228,2023-09-25,Movimento 5 Stelle,16.4
1228,2023-09-25,+Europa,2.4
1228,2023-09-25,Azione,3.7
1228,2023-09-25,Italia Viva,2.3
1228,2023-09-25,Altri,4.9
1227,2023-09-22,Partito Democratico,19.6
1227,2023-09-22,Forza Italia,6.6
1227,2023-09-22,Fratelli d'Italia,29.5
1227,2023-09-22,Lega,9.3
1227,2023-09-22,Movimento 5 Stelle,16.1
1227,2023-09-22,+Europa,2.5
1227,2023-09-22,Azione,3.6
1227,2023-09-22,Italia Viva,2.5
1227,2023-09-22,Unione Popolare,1.5
1227,2023-09-22,Altri,1.8
1226,2023-09-19,Partito Democratico,19.8
1226,2023-09-19,Forza Italia,6.3
1226,2023-09-19,Fratelli d'Italia,28.8
1226,2023-09-19,Alleanza Verdi Sinistra,3.4
1226,2023-09-19,Lega,9.8
1226,2023-09-19,Movimento 5 Stelle,17.2
1226,2023-09-19,+Europa,2.4
1226,2023-09-19,Azione,3.7
1226,2023-09-19,Italia Viva,2.8
1226,2023-09-19,Unione Popolare,1.7
1226,2023-09-19,Altri,2.3
1225,2023-09-18,Partito Democratico,19.5
1225,2023-09-18,Forza Italia,6.9
1225,2023-09-18,Fratelli d'Italia,29.2
1225,2023-09-18,Lega,9.5
1225,2023-09-18,Movimento 5 Stelle,16.0
1225,2023-09-18,+Europa,2.5
1225,2023-09-18,Azione,3.5
1225,2023-09-18,Italia Viva,2.6
1225,2023-09-18,Unione Popolare,1.5
1225,2023-09-18,Altri,1.7
1224,2023-09-18,Partito Democratico,19.8
1224,2023-09-18,Forza Italia,10.1
1224,2023-09-18,Fratelli d'Italia,28.2
1224,2023-09-18,Alleanza Verdi Sinistra,3.5
1224,2023-09-18,Lega,9.0
1224,2023-09-18,Movimento 5 Stelle,16.1
1224,2023-09-18,+Europa,2.5
1224,2023-09-18,Azione,3.8
1224,2023-09-18,Italia Viva,2.2
1224,2023-09-18,Altri,4.8
1223,2023-09-14,Partito Democratico,20.1
1223,2023-09-14,Forza Italia,10.0
1223,2023-09-14,Fratelli d'Italia,28.2
1223,2023-09-14,Alleanza Verdi Sinistra,3.6
1223,2023-09-14,Lega,9.0
1223,2023-09-14,Movimento 5 Stelle,16.0
1223,2023-09-14,+Europa,2.3
1223,2023-09-14,Azione,3.8
1223,2023-09-14,Italia Viva,2.3
1223,2023-09-14,Altri,4.7
1222,2023-09-12,Partito Democratico,19.7
1222,2023-09-12,Forza Italia,6.4
1222,2023-09-12,Fratelli d'Italia,28.5
1222,2023-09-12,Alleanza Verdi Sinistra,3.3
1222,2023-09-12,Lega,9.6
1222,2023-09-12,Movimento 5 Stelle,17.4
1222,2023-09-12,+Europa,2.7
1222,2023-09-12,Azione,3.8
1222,2023-09-12,Italia Viva,2.6
1222,2023-09-12,Unione Popolare,1.7
1222,2023-09-12,Altri,2.4
1221,2023-09-11,Partito Democratico,19.4
1221,2023-09-11,Forza Italia,7.1
1221,2023-09-11,Fratelli d'Italia,29.1
1221,2023-09-11,Lega,9.4
1221,2023-09-11,Movimento 5 Stelle,16.1
1221,2023-09-11,+Europa,2.4
1221,2023-09-11,Azione,3.3
1221,2023-09-11,Italia Viva,2.7
1221,2023-09-11,Unione Popolare,1.4
1221,2023-09-11,Altri,1.9
1220,2023-09-11,Partito Democratico,20.1
1220,2023-09-11,Forza Italia,10.2
1220,2023-09-11,Fratelli d'Italia,28.4
1220,2023-09-11,Alleanza Verdi Sinistra,3.6
1220,2023-09-11,Lega,8.8
1220,2023-09-11,Movimento 5 Stelle,15.8
1220,2023-09-11,+Europa,2.4
1220,2023-09-11,Azione,3.7
1220,2023-09-11,Italia Viva,2.4
1220,2023-09-11,Altri,4.6
1219,2023-09-05,Partito Democratico,20.1
1219,2023-09-05,Forza Italia,6.4
1219,2023-09-05,Fratelli d'Italia,28.2
1219,2023-09-05,Alleanza Verdi Sinistra,3.3
1219,2023-09-05,Lega,9.4
1219,2023-09-05,Movimento 5 Stelle,16.9
1219,2023-09-05,+Europa,2.6
1219,2023-09-05,Azione,3.5
1219,2023-09-05,Italia Viva,2.8
1219,2023-09-05,Unione Popolare,1.9
1219,2023-09-05,Altri,2.7
1218,2023-09-04,Partito Democratico,20.3
1218,2023-09-04,Forza Italia,10.2
1218,2023-09-04,Fratelli d'Italia,28.5
1218,2023-09-04,Alleanza Verdi Sinistra,3.5
1218,2023-09-04,Lega,8.9
1218,2023-09-04,Movimento 5 Stelle,15.5
1218,2023-09-04,+Europa,2.5
1218,2023-09-04,Azione,3.6
1218,2023-09-04,Italia Viva,2.6
1218,2023-09-04,Altri,4.4
1217,2023-08-28,Partito Democratico,19.6
1217,2023-08-28,Forza Italia,6.9
1217,2023-08-28,Fratelli d'Italia,28.9
1217,2023-08-28,Lega,9.5
1217,2023-08-28,Movimento 5 Stelle,16.3
1217,2023-08-28,+Europa,2.6
1217,2023-08-28,Azione,3.5
1217,2023-08-28,Italia Viva,2.6
1217,2023-08-28,Unione Popolare,1.4
1217,2023-08-28,Altri,1.9
1216,2023-08-01,Partito Democratico,20.0
1216,2023-08-01,Forza Italia,7.2
1216,2023-08-01,Fratelli d'Italia,29.4
1216,2023-08-01,Alleanza Verdi Sinistra,3.0
1216,2023-08-01,Lega,9.7
1216,2023-08-01,Movimento 5 Stelle,16.3
1216,2023-08-01,+Europa,2.4
1216,2023-08-01,Azione,3.4
1216,2023-08-01,Italia Viva,2.5
1216,2023-08-01,Unione Popolare,1.7
1216,2023-08-01,Altri,2.2
1215,2023-07-31,Partito Democratico,20.0
1215,2023-07-31,Forza Italia,10.9
1215,2023-07-31,Fratelli d'Italia,29.2
1215,2023-07-31,Alleanza Verdi Sinistra,3.4
1215,2023-07-31,Lega,8.7
1215,2023-07-31,Movimento 5 Stelle,15.5
1215,2023-07-31,+Europa,2.2
1215,2023-07-31,Azione,3.5
1215,2023-07-31,Italia Viva,2.5
1215,2023-07-31,Altri,4.1
1214,2023-07-29,Partito Democratico,19.3
1214,2023-07-29,Forza Italia,6.0
1214,2023-07-29,Fratelli d'Italia,30.4
1214,2023-07-29,Alleanza Verdi Sinistra,4.1
1214,2023-07-29,Lega,8.4
1214,2023-07-29,Movimento 5 Stelle,16.3
1214,2023-07-29,+Europa,2.7
1214,2023-07-29,Azione,3.9
1214,2023-07-29,Italia Viva,3.0
1214,2023-07-29,Unione Popolare,1.1
1214,2023-07-29,Altri,1.1
1213,2023-07-27,Partito Democratico,19.7
1213,2023-07-27,Forza Italia,7.3
1213,2023-07-27,Fratelli d'Italia,29.2
1213,2023-07-27,Lega,9.1
1213,2023-07-27,Movimento 5 Stelle,16.2
1213,2023-07-27,+Europa,2.4
1213,2023-07-27,Azione,3.6
1213,2023-07-27,Italia Viva,2.5
1213,2023-07-27,Unione Popolare,1.5
1213,2023-07-27,Altri,1.7
1212,2023-07-24,Partito Democratico,19.5
1212,2023-07-24,Forza Italia,7.5
1212,2023-07-24,Fratelli d'Italia,28.9
1212,2023-07-24,Lega,9.4
1212,2023-07-24,Movimento 5 Stelle,16.0
1212,2023-07-24,+Europa,2.6
1212,2023-07-24,Azione,3.8
1212,2023-07-24,Italia Viva,2.3
1212,2023-07-24,Unione Popolare,1.4
1212,2023-07-24,Altri,1.8
1211,2023-07-24,Partito Democratico,20.2
1211,2023-07-24,Forza Italia,11.1
1211,2023-07-24,Fratelli d'Italia,28.8
1211,2023-07-24,Alleanza Verdi Sinistra,3.3
1211,2023-07-24,Lega,8.7
1211,2023-07-24,Movimento 5 Stelle,15.4
1211,2023-07-24,+Europa,2.3
1211,2023-07-24,Azione,3.4
1211,2023-07-24,Italia Viva,2.6
1211,2023-07-24,Altri,4.2
1210,2023-07-18,Partito Democratico,20.0
1210,2023-07-18,Forza Italia,7.5
1210,2023-07-18,Fratelli d'Italia,28.7
1210,2023-07-18,Alleanza Verdi Sinistra,3.1
1210,2023-07-18,Lega,9.8
1210,2023-07-18,Movimento 5 Stelle,15.9
1210,2023-07-18,+Europa,2.6
1210,2023-07-18,Azione,3.4
1210,2023-07-18,Italia Viva,2.9
1210,2023-07-18,Unione Popolare,1.8
1210,2023-07-18,Altri,2.1
1209,2023-07-17,Partito Democratico,19.8
1209,2023-07-17,Forza Italia,7.5
1209,2023-07-17,Fratelli d'Italia,29.1
1209,2023-07-17,Lega,9.1
1209,2023-07-17,Movimento 5 Stelle,16.2
1209,2023-07-17,+Europa,2.4
1209,2023-07-17,Azione,3.6
1209,2023-07-17,Italia Viva,2.3
1209,2023-07-17,Unione Popolare,1.5
1209,2023-07-17,Altri,2.1
1208,2023-07-17,Partito Democratico,20.1
1208,2023-07-17,Forza Italia,11.0
1208,2023-07-17,Fratelli d'Italia,29.0
1208,2023-07-17,Alleanza Verdi Sinistra,3.2
1208,2023-07-17,Lega,8.7
1208,2023-07-17,Movimento 5 Stelle,15.5
1208,2023-07-17,+Europa,2.4
1208,2023-07-17,Azione,3.5
1208,2023-07-17,Italia Viva,2.5
1208,2023-07-17,Altri,4.1
1207,2023-07-11,Partito Democratico,20.4
1207,2023-07-11,Forza Italia,7.2
1207,2023-07-11,Fratelli d'Italia,28.8
1207,2023-07-11,Alleanza Verdi Sinistra,3.2
1207,2023-07-11,Lega,10.0
1207,2023-07-11,Movimento 5 Stelle,15.9
1207,2023-07-11,+Europa,2.4
1207,2023-07-11,Azione,3.6
1207,2023-07-11,Italia Viva,2.8
1207,2023-07-11,Unione Popolare,1.8
1207,2023-07-11,Altri,1.8
1206,2023-07-10,Partito Democratico,19.6
1206,2023-07-10,Forza Italia,7.5
1206,2023-07-10,Fratelli d'Italia,29.3
1206,2023-07-10,Lega,9.3
1206,2023-07-10,Movimento 5 Stelle,16.2
1206,2023-07-10,+Europa,2.5
1206,2023-07-10,Azione,3.6
1206,2023-07-10,Italia Viva,2.4
1206,2023-07-10,Unione Popolare,1.3
1206,2023-07-10,Altri,1.9
1205,2023-07-10,Partito Democratico,19.8
1205,2023-07-10,Forza Italia,11.0
1205,2023-07-10,Fratelli d'Italia,29.3
1205,2023-07-10,Alleanza Verdi Sinistra,3.1
1205,2023-07-10,Lega,8.6
1205,2023-07-10,Movimento 5 Stelle,15.5
1205,2023-07-10,+Europa,2.4
1205,2023-07-10,Azione,3.6
1205,2023-07-10,Italia Viva,2.6
1205,2023-07-10,Altri,4.1
1204,2023-07-04,Partito Democratico,20.1
1204,2023-07-04,Forza Italia,7.5
1204,2023-07-04,Fratelli d'Italia,28.3
1204,2023-07-04,Alleanza Verdi Sinistra,3.3
1204,2023-07-04,Lega,9.6
1204,2023-07-04,Movimento 5 Stelle,16.3
1204,2023-07-04,+Europa,2.6
1204,2023-07-04,Azione,3.7
1204,2023-07-04,Italia Viva,3.0
1204,2023-07-04,Unione Popolare,1.7
1204,2023-07-04,Altri,2.0
1203,2023-07-03,Partito Democratico,19.9
1203,2023-07-03,Forza Italia,7.7
1203,2023-07-03,Fratelli d'Italia,29.3
1203,2023-07-03,Lega,9.1
1203,2023-07-03,Movimento 5 Stelle,15.9
1203,2023-07-03,+Europa,2.4
1203,2023-07-03,Azione,3.5
1203,2023-07-03,Italia Viva,2.5
1203,2023-07-03,Unione Popolare,1.3
1203,2023-07-03,Altri,2.0
1202,2023-07-03,Partito Democratico,20.1
1202,2023-07-03,Forza Italia,11.2
1202,2023-07-03,Fratelli d'Italia,29.6
1202,2023-07-03,Alleanza Verdi Sinistra,3.0
1202,2023-07-03,Lega,8.5
1202,2023-07-03,Movimento 5 Stelle,15.3
1202,2023-07-03,+Europa,2.3
1202,2023-07-03,Azione,3.5
1202,2023-07-03,Italia Viva,2.5
1202,2023-07-03,Altri,4.0
1201,2023-07-03,Partito Democratico,19.4
1201,2023-07-03,Forza Italia,7.3
1201,2023-07-03,Fratelli d'Italia,29.4
1201,2023-07-03,Alleanza Verdi Sinistra,3.2
1201,2023-07-03,Lega,9.1
1201,2023-07-03,Movimento 5 Stelle,16.2
1201,2023-07-03,+Europa,1.5
1201,2023-07-03,Azione,3.1
1201,2023-07-03,Italia Viva,4.1
1201,2023-07-03,Unione Popolare,1.5
1201,2023-07-03,Altri,1.6
1200,2023-06-28,Partito Democratico,20.3
1200,2023-06-28,Forza Italia,7.1
1200,2023-06-28,Fratelli d'Italia,28.6
1200,2023-06-28,Alleanza Verdi Sinistra,3.3
1200,2023-06-28,Lega,9.3
1200,2023-06-28,Movimento 5 Stelle,16.3
1200,2023-06-28,+Europa,2.3
1200,2023-06-28,Azione,3.5
1200,2023-06-28,Italia Viva,3.1
1200,2023-06-28,Unione Popolare,1.7
1200,2023-06-28,Altri,2.4
1199,2023-06-26,Partito Democratico,20.0
1199,2023-06-26,Forza Italia,11.5
1199,2023-06-26,Fratelli d'Italia,29.5
1199,2023-06-26,Alleanza Verdi Sinistra,3.1
1199,2023-06-26,Lega,8.4
1199,2023-06-26,Movimento 5 Stelle,15.3
1199,2023-06-26,+Europa,2.2
1199,2023-06-26,Azione,3.4
1199,2023-06-26,Italia Viva,2.5
1199,2023-06-26,Altri,4.1
1198,2023-06-26,Partito Democratico,19.6
1198,2023-06-26,Forza Italia,8.0
1198,2023-06-26,Fratelli d'Italia,29.0
1198,2023-06-26,Lega,9.2
1198,2023-06-26,Movimento 5 Stelle,16.1
1198,2023-06-26,+Europa,2.5
1198,2023-06-26,Azione,3.5
1198,2023-06-26,Italia Viva,2.6
1198,2023-06-26,Unione Popolare,1.3
1198,2023-06-26,Altri,1.8
1197,2023-06-21,Partito Democratico,19.7
1197,2023-06-21,Forza Italia,11.5
1197,2023-06-21,Fratelli d'Italia,29.6
1197,2023-06-21,Alleanza Verdi Sinistra,3.0
1197,2023-06-21,Lega,8.5
1197,2023-06-21,Movimento 5 Stelle,15.2
1197,2023-06-21,+Europa,1.9
1197,2023-06-21,Azione,3.5
1197,2023-06-21,Italia Viva,2.5
1197,2023-06-21,Altri,4.6
1196,2023-06-20,Partito Democratico,20.5
1196,2023-06-20,Forza Italia,7.2
1196,2023-06-20,Fratelli d'Italia,28.9
1196,2023-06-20,Alleanza Verdi Sinistra,3.2
1196,2023-06-20,Lega,9.1
1196,2023-06-20,Movimento 5 Stelle,16.0
1196,2023-06-20,+Europa,2.5
1196,2023-06-20,Azione,3.7
1196,2023-06-20,Italia Viva,2.9
1196,2023-06-20,Unione Popolare,1.5
1196,2023-06-20,Altri,1.3
1195,2023-06-19,Partito Democratico,19.6
1195,2023-06-19,Forza Italia,8.3
1195,2023-06-19,Fratelli d'Italia,29.3
1195,2023-06-19,Lega,9.1
1195,2023-06-19,Movimento 5 Stelle,16.0
1195,2023-06-19,+Europa,2.3
1195,2023-06-19,Azione,3.7
1195,2023-06-19,Italia Viva,2.4
1195,2023-06-19,Unione Popolare,1.3
1195,2023-06-19,Altri,1.7
1194,2023-06-19,Partito Democratico,19.8
1194,2023-06-19,Fratelli d'Italia,29.5
1194,2023-06-19,Alleanza Verdi Sinistra,3.0
1194,2023-06-19,Lega,8.4
1194,2023-06-19,Movimento 5 Stelle,15.2
1194,2023-06-19,+Europa,2.0
1194,2023-06-19,Azione,3.5
1194,2023-06-19,Italia Viva,2.5
1194,2023-06-19,Altri,4.3
1193,2023-06-15,Partito Democratico,20.2
1193,2023-06-15,Forza Italia,7.3
1193,2023-06-15,Fratelli d'Italia,28.7
1193,2023-06-15,Alleanza Verdi Sinistra,3.4
1193,2023-06-15,Lega,8.8
1193,2023-06-15,Movimento 5 Stelle,16.4
1193,2023-06-15,+Europa,2.5
1193,2023-06-15,Azione,3.9
1193,2023-06-15,Italia Viva,3.0
1193,2023-06-15,Unione Popolare,1.6
1193,2023-06-15,Altri,3.2
1192,2023-06-13,Partito Democratico,19.3
1192,2023-06-13,Forza Italia,7.8
1192,2023-06-13,Fratelli d'Italia,29.7
1192,2023-06-13,Lega,9.0
1192,2023-06-13,Movimento 5 Stelle,15.9
1192,2023-06-13,+Europa,2.4
1192,2023-06-13,Azione,3.6
1192,2023-06-13,Italia Viva,2.5
1192,2023-06-13,Unione Popolare,1.4
1192,2023-06-13,Altri,2.1
1191,2023-06-12,Partito Democratico,19.6
1191,2023-06-12,Forza Italia,8.3
1191,2023-06-12,Fratelli d'Italia,30.0
1191,2023-06-12,Alleanza Verdi Sinistra,3.0
1191,2023-06-12,Lega,9.0
1191,2023-06-12,Movimento 5 Stelle,15.7
1191,2023-06-12,+Europa,2.3
1191,2023-06-12,Azione,4.0
1191,2023-06-12,Italia Viva,2.9
1191,2023-06-12,Altri,5.2
1190,2023-06-06,Partito Democratico,20.4
1190,2023-06-06,Forza Italia,7.0
1190,2023-06-06,Fratelli d'Italia,29.1
1190,2023-06-06,Alleanza Verdi Sinistra,3.6
1190,2023-06-06,Lega,9.0
1190,2023-06-06,Movimento 5 Stelle,16.1
1190,2023-06-06,+Europa,2.4
1190,2023-06-06,Azione,3.8
1190,2023-06-06,Italia Viva,2.7
1190,2023-06-06,Unione Popolare,1.5
1190,2023-06-06,Altri,3.4
1189,2023-06-05,Partito Democratico,19.3
1189,2023-06-05,Forza Italia,7.6
1189,2023-06-05,Fratelli d'Italia,29.4
1189,2023-06-05,Lega,9.3
1189,2023-06-05,Movimento 5 Stelle,16.2
1189,2023-06-05,+Europa,2.5
1189,2023-06-05,Azione,3.8
1189,2023-06-05,Italia Viva,2.5
1189,2023-06-05,Unione Popolare,1.4
1189,2023-06-05,Altri,1.9
1188,2023-06-05,Partito Democratico,19.8
1188,2023-06-05,Forza Italia,8.3
1188,2023-06-05,Fratelli d'Italia,30.0
1188,2023-06-05,Alleanza Verdi Sinistra,3.1
1188,2023-06-05,Lega,8.9
1188,2023-06-05,Movimento 5 Stelle,15.4
1188,2023-06-05,+Europa,2.2
1188,2023-06-05,Azione,4.2
1188,2023-06-05,Italia Viva,3.0
1188,2023-06-05,Altri,5.1
1187,2023-05-30,Partito Democratico,21.0
1187,2023-05-30,Forza Italia,6.6
1187,2023-05-30,Fratelli d'Italia,29.1
1187,2023-05-30,Alleanza Verdi Sinistra,3.4
1187,2023-05-30,Lega,9.1
1187,2023-05-30,Movimento 5 Stelle,16.3
1187,2023-05-30,+Europa,2.4
1187,2023-05-30,Azione,4.0
1187,2023-05-30,Italia Viva,2.8
1187,2023-05-30,Unione Popolare,1.4
1187,2023-05-30,Altri,3.9
1186,2023-05-30,Partito Democratico,20.0
1186,2023-05-30,Forza Italia,8.2
1186,2023-05-30,Fratelli d'Italia,29.7
1186,2023-05-30,Alleanza Verdi Sinistra,2.9
1186,2023-05-30,Lega,9.0
1186,2023-05-30,Movimento 5 Stelle,15.5
1186,2023-05-30,+Europa,2.3
1186,2023-05-30,Azione,4.3
1186,2023-05-30,Italia Viva,2.8
1186,2023-05-30,Altri,5.3
1185,2023-05-29,Partito Democratico,19.3
1185,2023-05-29,Forza Italia,7.4
1185,2023-05-29,Fratelli d'Italia,29.7
1185,2023-05-29,Lega,9.3
1185,2023-05-29,Movimento 5 Stelle,16.0
1185,2023-05-29,+Europa,2.3
1185,2023-05-29,Azione,4.1
1185,2023-05-29,Italia Viva,2.4
1185,2023-05-29,Unione Popolare,1.4
1185,2023-05-29,Altri,1.7
1184,2023-05-29,Partito Democratico,20.4
1184,2023-05-29,Forza Italia,7.7
1184,2023-05-29,Fratelli d'Italia,29.6
1184,2023-05-29,Alleanza Verdi Sinistra,3.5
1184,2023-05-29,Lega,8.2
1184,2023-05-29,Movimento 5 Stelle,15.0
1184,2023-05-29,+Europa,1.8
1184,2023-05-29,Azione,3.5
1184,2023-05-29,Italia Viva,3.0
1184,2023-05-29,Unione Popolare,1.2
1184,2023-05-29,Altri,1.8
1183,2023-05-23,Partito Democratico,20.9
1183,2023-05-23,Forza Italia,6.7
1183,2023-05-23,Fratelli d'Italia,29.7
1183,2023-05-23,Alleanza Verdi Sinistra,3.5
1183,2023-05-23,Lega,8.8
1183,2023-05-23,Movimento 5 Stelle,16.0
1183,2023-05-23,+Europa,2.2
1183,2023-05-23,Azione,4.3
1183,2023-05-23,Italia Viva,2.7
1183,2023-05-23,Unione Popolare,1.6
1183,2023-05-23,Altri,1.6
1182,2023-05-22,Partito Democratico,19.0
1182,2023-05-22,Forza Italia,7.6
1182,2023-05-22,Fratelli d'Italia,29.5
1182,2023-05-22,Lega,9.4
1182,2023-05-22,Movimento 5 Stelle,16.0
1182,2023-05-22,+Europa,2.2
1182,2023-05-22,Azione,4.0
1182,2023-05-22,Italia Viva,2.4
1182,2023-05-22,Unione Popolare,1.3
1182,2023-05-22,Altri,2.2
1181,2023-05-22,Partito Democratico,19.8
1181,2023-05-22,Forza Italia,8.3
1181,2023-05-22,Fratelli d'Italia,29.4
1181,2023-05-22,Alleanza Verdi Sinistra,3.0
1181,2023-05-22,Lega,9.1
1181,2023-05-22,Movimento 5 Stelle,15.7
1181,2023-05-22,+Europa,2.4
1181,2023-05-22,Azione,4.3
1181,2023-05-22,Italia Viva,2.7
1181,2023-05-22,Altri,5.3
1180,2023-05-16,Partito Democratico,21.3
1180,2023-05-16,Forza Italia,6.8
1180,2023-05-16,Fratelli d'Italia,29.8
1180,2023-05-16,Alleanza Verdi Sinistra,3.4
1180,2023-05-16,Lega,8.6
1180,2023-05-16,Movimento 5 Stelle,15.8
1180,2023-05-16,+Europa,2.4
1180,2023-05-16,Azione,4.1
1180,2023-05-16,Italia Viva,2.7
1180,2023-05-16,Unione Popolare,1.4
1180,2023-05-16,Altri,1.8
1179,2023-05-15,Partito Democratico,19.2
1179,2023-05-15,Forza Italia,7.5
1179,2023-05-15,Fratelli d'Italia,29.3
1179,2023-05-15,Lega,9.3
1179,2023-05-15,Movimento 5 Stelle,16.1
1179,2023-05-15,+Europa,2.4
1179,2023-05-15,Azione,4.3
1179,2023-05-15,Italia Viva,2.3
1179,2023-05-15,Unione Popolare,1.3
1179,2023-05-15,Altri,2.2
1178,2023-05-15,Partito Democratico,19.6
1178,2023-05-15,Forza Italia,8.5
1178,2023-05-15,Fratelli d'Italia,29.3
1178,2023-05-15,Alleanza Verdi Sinistra,2.9
1178,2023-05-15,Lega,9.0
1178,2023-05-15,Movimento 5 Stelle,15.9
1178,2023-05-15,+Europa,2.3
1178,2023-05-15,Azione,4.5
1178,2023-05-15,Italia Viva,2.6
1178,2023-05-15,Altri,5.4
1177,2023-05-11,Partito Democratico,19.6
1177,2023-05-11,Forza Italia,6.8
1177,2023-05-11,Fratelli d'Italia,28.8
1177,2023-05-11,Alleanza Verdi Sinistra,2.5
1177,2023-05-11,Lega,9.6
1177,2023-05-11,Movimento 5 Stelle,16.2
1177,2023-05-11,+Europa,2.2
1177,2023-05-11,Azione,4.6
1177,2023-05-11,Italia Viva,3.5
1177,2023-05-11,Altri,3.0
1176,2023-05-09,Partito Democratico,21.1
1176,2023-05-09,Forza Italia,6.6
1176,2023-05-09,Fratelli d'Italia,29.5
1176,2023-05-09,Alleanza Verdi Sinistra,3.3
1176,2023-05-09,Lega,9.0
1176,2023-05-09,Movimento 5 Stelle,15.6
1176,2023-05-09,+Europa,2.4
1176,2023-05-09,Azione,4.1
1176,2023-05-09,Italia Viva,2.8
1176,2023-05-09,Unione Popolare,1.6
1176,2023-05-09,Altri,2.2
1175,2023-05-08,Partito Democratico,18.9
1175,2023-05-08,Forza Italia,7.4
1175,2023-05-08,Fratelli d'Italia,29.6
1175,2023-05-08,Lega,9.3
1175,2023-05-08,Movimento 5 Stelle,16.1
1175,2023-05-08,+Europa,2.5
1175,2023-05-08,Azione,4.2
1175,2023-05-08,Italia Viva,2.3
1175,2023-05-08,Unione Popolare,1.5
1175,2023-05-08,Altri,1.9
1174,2023-05-08,Partito Democratico,19.6
1174,2023-05-08,Forza Italia,8.7
1174,2023-05-08,Fratelli d'Italia,29.3
1174,2023-05-08,Alleanza Verdi Sinistra,3.1
1174,2023-05-08,Lega,8.9
1174,2023-05-08,Movimento 5 Stelle,15.7
1174,2023-05-08,+Europa,2.4
1174,2023-05-08,Azione,4.6
1174,2023-05-08,Italia Viva,2.5
1174,2023-05-08,Altri,5.2
1173,2023-05-08,Partito Democratico,19.6
1173,2023-05-08,Forza Italia,8.7
1173,2023-05-08,Fratelli d'Italia,29.3
1173,2023-05-08,Alleanza Verdi Sinistra,3.1
1173,2023-05-08,Lega,8.9
1173,2023-05-08,Movimento 5 Stelle,15.7
1173,2023-05-08,+Europa,2.4
1173,2023-05-08,Azione,4.6
1173,2023-05-08,Italia Viva,2.5
1173,2023-05-08,Altri,5.2
1172,2023-05-03,Partito Democratico,21.5
1172,2023-05-03,Forza Italia,6.8
1172,2023-05-03,Fratelli d'Italia,28.8
1172,2023-05-03,Alleanza Verdi Sinistra,3.2
1172,2023-05-03,Lega,9.0
1172,2023-05-03,Movimento 5 Stelle,15.3
1172,2023-05-03,+Europa,2.3
1172,2023-05-03,Azione,4.3
1172,2023-05-03,Italia Viva,2.5
1172,2023-05-03,Unione Popolare,1.8
1172,2023-05-03,Altri,2.4
1171,2023-05-02,Partito Democratico,18.7
1171,2023-05-02,Forza Italia,7.7
1171,2023-05-02,Fratelli d'Italia,29.6
1171,2023-05-02,Lega,9.5
1171,2023-05-02,Movimento 5 Stelle,15.9
1171,2023-05-02,+Europa,2.5
1171,2023-05-02,Azione,4.1
1171,2023-05-02,Italia Viva,2.4
1171,2023-05-02,Unione Popolare,1.4
1171,2023-05-02,Altri,2.0
1170,2023-05-02,Partito Democratico,19.4
1170,2023-05-02,Forza Italia,8.4
1170,2023-05-02,Fratelli d'Italia,29.4
1170,2023-05-02,Alleanza Verdi Sinistra,3.0
1170,2023-05-02,Lega,9.0
1170,2023-05-02,Movimento 5 Stelle,15.9
1170,2023-05-02,+Europa,2.3
1170,2023-05-02,Azione,4.5
1170,2023-05-02,Italia Viva,2.6
1170,2023-05-02,Altri,5.5
1169,2023-04-28,Partito Democratico,20.1
1169,2023-04-28,Forza Italia,7.1
1169,2023-04-28,Fratelli d'Italia,29.0
1169,2023-04-28,Alleanza Verdi Sinistra,1.9
1169,2023-04-28,Lega,9.5
1169,2023-04-28,Movimento 5 Stelle,15.7
1169,2023-04-28,+Europa,2.1
1169,2023-04-28,Azione,4.5
1169,2023-04-28,Italia Viva,3.9
1169,2023-04-28,Altri,3.3
1168,2023-04-26,Partito Democratico,21.1
1168,2023-04-26,Forza Italia,6.6
1168,2023-04-26,Fratelli d'Italia,28.6
1168,2023-04-26,Alleanza Verdi Sinistra,3.0
1168,2023-04-26,Lega,9.3
1168,2023-04-26,Movimento 5 Stelle,15.4
1168,2023-04-26,+Europa,2.4
1168,2023-04-26,Azione,4.4
1168,2023-04-26,Italia Viva,2.4
1168,2023-04-26,Unione Popolare,1.8
1168,2023-04-26,Altri,2.7
1167,2023-04-24,Partito Democratico,20.7
1167,2023-04-24,Forza Italia,8.0
1167,2023-04-24,Fratelli d'Italia,29.0
1167,2023-04-24,Alleanza Verdi Sinistra,3.3
1167,2023-04-24,Lega,8.0
1167,2023-04-24,Movimento 5 Stelle,16.5
1167,2023-04-24,+Europa,2.3
1167,2023-04-24,Azione - Italia Viva,5.2
1167,2023-04-24,Unione Popolare,1.3
1167,2023-04-24,Altri,1.6
1166,2023-04-24,Partito Democratico,19.6
1166,2023-04-24,Forza Italia,8.3
1166,2023-04-24,Fratelli d'Italia,29.3
1166,2023-04-24,Alleanza Verdi Sinistra,3.1
