stato,inizio,fine,sindacati,settore,categoria,modalita,rilevanza,note,data_proclamazione,regione,provincia,data_ricezione,inizio_iso,fine_iso
"Revocato (include le azioni di revoca, sospensione e differimento)",20/05/2022,20/05/2022,USB LAVORO PRIVATO/FLAI TS/ADL,Aereo,PERSONALE SOC. SEA PRESSO AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,30/04/2022,Italia,Tutte,30/04/2022 23:12,2022-05-20,2022-05-20
Effettuato,20/05/2022,20/05/2022,USI UNIONE SINDACALE ITALIANA,Generale,SCIOPERO GENERALE PERSONALE A TEMPO DETERMINATO  E INDETERMINATO CON CONTRATTI TIPICI ED ATIPICI PER TUTTI I COMPARTI,INTERA GIORNATA,Nazionale,ESCLUSIONE DEL SETTORE TRASPORTI,22/04/2022,Italia,Tutte,22/04/2022 20:50,2022-05-20,2022-05-20
Effettuato,20/05/2022,20/05/2022,USI-CIT,Generale,SCIOPERO GENERALE PERSONALE DIPENDENTE PUBBLICO E PRIVATO,INTERA GIORNATA:  FERROVIARIO DALLE 21.00 DEL 19/5 ALLE 21.00 DEL 20/5,Nazionale,null,30/04/2022,Italia,Tutte,02/05/2022 10:42,2022-05-20,2022-05-20
"Revocato (include le azioni di revoca, sospensione e differimento)",19/05/2022,19/05/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,24 ORE,Locale,null,04/04/2022,Lazio,Latina,04/04/2022 15:48,2022-05-19,2022-05-19
"Revocato (include le azioni di revoca, sospensione e differimento)",18/05/2022,18/05/2022,ANPAC,Aereo,PILOTI SOC. VUELING,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,22/04/2022,Italia,Tutte,22/04/2022 13:19,2022-05-18,2022-05-18
Effettuato,15/05/2022,15/05/2022,OSR CAT,Ferroviario,PERSONALE SOC. TRENITALIA DI MACCHINA E DI BORDO DTR TOSCANA,8 ORE: DALLE 09.01 ALLE 16.59,Regionale,null,04/05/2022,Toscana,Tutte,04/05/2022 13:02,2022-05-15,2022-05-15
Effettuato,15/05/2022,16/05/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/ORSA,Ferroviario,PERSONALE SOC. TRENITALIA SETTORE PRODUZIONE EQUIPAGGI DBR TOSCANA,24 ORE: DALLE 03.31 DEL 15/5 ALLE 02.30 DEL 16/5,Regionale,null,01/04/2022,Toscana,Tutte,01/04/2022 13:12,2022-05-15,2022-05-16
Effettuato,15/05/2022,15/05/2022,OSR UILT-UIL,Ferroviario,PERSONALE SETTORE MANOVRA SOC. TRENORD,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,06/04/2022,Lombardia,Tutte,06/04/2022 09:11,2022-05-15,2022-05-15
Effettuato,15/05/2022,16/05/2022,RSU 1A PDM/RSU 1B PDB,Ferroviario,PERSONALE MOBILE SOC. TRENORD REGIONE LOMBARDIA,23 ORE: DALLE 03.00 DEL 15/5 ALLE 02.00 DEL 16/5,Regionale,ESCLUSO SERVIZIO LUNGA PERCORRENZA,18/03/2022,Lombardia,Tutte,18/03/2022 15:44,2022-05-15,2022-05-16
"Revocato (include le azioni di revoca, sospensione e differimento)",09/05/2022,09/05/2022,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE,24 ORE,Provinciale,null,29/03/2022,Toscana,Tutte,29/03/2022 18:09,2022-05-09,2022-05-09
"Revocato (include le azioni di revoca, sospensione e differimento)",09/05/2022,09/05/2022,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. ATC ESERCIZIO DI LA SPEZIA,24 ORE,Provinciale,null,12/04/2022,Liguria,La Spezia,12/04/2022 09:22,2022-05-09,2022-05-09
Effettuato,09/05/2022,09/05/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA VENETO DI PADOVA,4 ORE: DALLE 16.45 ALLE 20.45,Locale,null,29/04/2022,Veneto,Padova,29/04/2022 16:18,2022-05-09,2022-05-09
"Revocato (include le azioni di revoca, sospensione e differimento)",09/05/2022,09/05/2022,OSP SLM-FAST-CONFSAL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE DI FIRENZE,24 ORE: VARIE MODALITA',Locale,null,03/04/2022,Toscana,Firenze,03/04/2022 10:36,2022-05-09,2022-05-09
"Revocato (include le azioni di revoca, sospensione e differimento)",09/05/2022,09/05/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL,Ferroviario,PERSONALE DELLA SOC. TRENITALIA DT - OMC (EX OGR) EMILIA ROMAGNA COMPONENTI BOLOGNA E LOCOMOTIVE RIMINI,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,06/04/2022,Emilia-Romagna,Tutte,06/04/2022 15:13,2022-05-09,2022-05-09
Effettuato,06/05/2022,06/05/2022,OSP UGL-TA,Aereo,PERSONALE GRUPPO AEROPORTI DI ROMA C/O APT ROMA FIUMICINO,4 ORE: DALLE 10.00 ALLE 14.00,Nazionale,null,07/04/2022,Italia,Tutte,07/04/2022 16:07,2022-05-06,2022-05-06
Effettuato,06/05/2022,06/05/2022,OSR CUB TRASPORTI,Aereo,PERSONALE SOC. SEA PRESSO ICT DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,18/03/2022,Italia,Tutte,18/03/2022 10:22,2022-05-06,2022-05-06
"Revocato (include le azioni di revoca, sospensione e differimento)",06/05/2022,06/05/2022,OSR CUB TRASPORTI,Aereo,PERSONALE SOC. SEA AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,02/04/2022,Italia,Tutte,04/04/2022 11:10,2022-05-06,2022-05-06
Effettuato,06/05/2022,06/05/2022,OSR USB LAVORO PRIVATO + RSU,Ferroviario,PERSONALE OPERATIVO DELLA SOC. RFI IMPIANTI MANUTENZIONE INFRASTRUTTURE DELLA DTP DI ROMA,8 ORE: DALLE 9.01 ALLE 16.59,Locale,null,05/04/2022,Lazio,Roma,05/04/2022 16:20,2022-05-06,2022-05-06
Effettuato,06/05/2022,06/05/2022,OST CUB TRASPORTI,Aereo,PERSONALE DELLA SOC. MLE-BCUBE AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,29/03/2022,Italia,Tutte,29/03/2022 16:02,2022-05-06,2022-05-06
"Revocato (include le azioni di revoca, sospensione e differimento)",06/05/2022,06/05/2022,USB LAVORO PRIVATO/FLAI TS/ADL,Aereo,PERSONALE SOC. SEA PRESSO AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,25/03/2022,Italia,Tutte,25/03/2022 11:44,2022-05-06,2022-05-06
Effettuato,05/05/2022,06/05/2022,CMC,Ferroviario,PERSONALE DI MACCHINA SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 5/5 ALLE 21.00 DEL 6/5,Nazionale,null,28/03/2022,Italia,Tutte,28/03/2022 21:38,2022-05-05,2022-05-06
Effettuato,05/05/2022,06/05/2022,CUB TRASPORTI/SGB FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 5/5 ALLE 21.00 DEL 6/5,Nazionale,null,25/04/2022,Italia,Tutte,25/04/2022 23:15,2022-05-05,2022-05-06
Effettuato,05/05/2022,05/05/2022,OSR ORSA FERROVIE,Trasporto merci,"PERSONALE SOC. CAPTRAIN ITALIA REGIONI LOMBARDIA, PIEMONTE E VALLE D'AOSTA",24 ORE: DALLE 00.01 ALLE 23.59,Interregionale,null,19/04/2022,Italia,Tutte,19/04/2022 17:32,2022-05-05,2022-05-05
"Revocato (include le azioni di revoca, sospensione e differimento)",02/05/2022,03/05/2022,FISI,Generale,SCIOPERO GENERALE PUBBLICO IMPIEGO,INTERA GIORNATA,Nazionale,null,14/04/2022,Italia,Tutte,14/04/2022 19:21,2022-05-02,2022-05-03
"Revocato (include le azioni di revoca, sospensione e differimento)",02/05/2022,02/05/2022,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. BRESCIA TRASPORTI DELLA SOLA SEDE DI BRESCIA,4 ORE: DALLE 17.40 ALLE 21.40,Locale,null,21/04/2022,Lombardia,Brescia,21/04/2022 20:02,2022-05-02,2022-05-02
"Revocato (include le azioni di revoca, sospensione e differimento)",28/04/2022,28/04/2022,CAT COORDINAMENTO AUTOFERROTRANVIERI TRIESTE,Trasporto pubblico locale,PERSONALE AZIENDE TRASPORTO PUBBLICO LOCALE  REGIONE FRIULI VENEZIA GIULIA,24 ORE VARIE MODALITA',Regionale,null,13/04/2022,Friuli-Venezia Giulia,Tutte,13/04/2022 23:59,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,CAT COORDINAMENTO AUTOFERROTRANVIERI TRIESTE,Trasporto pubblico locale,PERSONALE AZIENDE TRASPORTO PUBBLICO LOCALE  REGIONE FRIULI VENEZIA GIULIA,"4 ORE: TRIESTE 09.00-13.00/GORIZIA, UDINE, PORDENONE 17.00-21.00",Regionale,null,14/04/2022,Friuli-Venezia Giulia,Tutte,14/04/2022 22:29,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,FAISA-CONFAIL,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,4 ORE CON MODALITA' TERRITORIALI,Nazionale,null,14/03/2022,Italia,Tutte,14/03/2022 12:15,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,FILT-CGIL/UILT-UIL/UGL-TA,Elicotteri,SCIOPERO VIRTUALE PERSONALE SOC. BABCOCK MCS ITALIA,8 ORE: DALLE 10.00 ALLE 18.00,Nazionale,SCIOPERO VIRTUALE ART. 12 DEL. 12/461,11/04/2022,Italia,Tutte,11/04/2022 11:24,2022-04-28,2022-04-28
Effettuato,28/04/2022,29/04/2022,FIT-CISL,Elicotteri,SCIOPERO VIRTUALE PERSONALE SOC. BABCOCK MCS ITALIA DIV. ALA ROTANTE,24 ORE: DALLE 08.00 DEL 28/4 ALLE 08.00 DEL 29/4,Nazionale,SCIOPERO VIRTUALE ART. 12 DEL. 12/461,07/04/2022,Italia,Tutte,07/04/2022 15:15,2022-04-28,2022-04-29
Effettuato,28/04/2022,28/04/2022,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. ATC ESERCIZIO DI LA SPEZIA,4 ORE,Provinciale,null,14/04/2022,Liguria,La Spezia,15/04/2022 11:49,2022-04-28,2022-04-28
"Revocato (include le azioni di revoca, sospensione e differimento)",28/04/2022,28/04/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI),4 ORE: DALLE 8.30 ALLE 12.30,Territoriale,null,12/04/2022,Lombardia,Milano,12/04/2022 16:29,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/USB LAVORO PRIVATO + RSA,Trasporto pubblico locale,PERSONALE SOC. START ROMAGNA BACINO DI RAVENNA,4 ORE: DALLE 17.15 ALLE 21.15,Locale,null,16/04/2022,Emilia-Romagna,Ravenna,16/04/2022 17:08,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSR FAISA-CISAL/ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. SASA DI BOLZANO,4 ORE: DALLE 17.00 ALLE 21.00,Territoriale,null,16/04/2022,Trentino-Alto Adige,Bolzano,16/04/2022 16:04,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSR FAST-CONFSAL,Trasporto pubblico locale,"PERSONALE PULIZIE, SERVIZI INTEGRATI, MULTISERVIZI DELLE SOC. SPD E IDEAL SERVICE PRESSO LA SOC. GTT DI TORINO",ULTIME 4 ORE DELLA PRESTAZIONE LAVORATIVA,Locale,null,31/03/2022,Piemonte,Torino,31/03/2022 17:10,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CONEROBUS DI ANCONA,4 ORE: DALLE 11.30 ALLE 15.30,Locale,null,11/04/2022,Marche,Ancona,11/04/2022 16:04,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSR FILT-CGIL/UGL-FNA,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 18.00 ALLE 22.00,Locale,null,08/04/2022,Campania,Napoli,08/04/2022 14:36,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 18.00 ALLE 22.00,Locale,null,07/04/2022,Campania,Napoli,07/04/2022 09:26,2022-04-28,2022-04-28
Effettuato,28/04/2022,28/04/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",4 ORE: VARIE MODALITA',Provinciale,null,15/04/2022,Emilia-Romagna,Tutte,15/04/2022 10:51,2022-04-28,2022-04-28
"Revocato (include le azioni di revoca, sospensione e differimento)",27/04/2022,27/04/2022,OST UILT-UIL,Aereo,PERSONALE DI TERRA DEL TRASPORTO AEREO E DELLE ATTIVITA' AEROPORTUALI DELL'AEROPORTO DI COMISO (RG),INTERA GIORNATA,Provinciale,null,11/04/2022,Sicilia,Ragusa,11/04/2022 17:47,2022-04-27,2022-04-27
"Revocato (include le azioni di revoca, sospensione e differimento)",23/04/2022,23/04/2022,OSR CUB TRASPORTI /COORDINAMENTO LAVORATORI PORTUALI GENOVA,Marittimo,"LAVORATORI SOCC. CULP, PSA GENOVA PRÀ, PSA SECH, TERMINAL MESSINA, TERMINAL SAN GIORGIO PRESSO PORTO DI GENOVA",INTERA GIORNATA PER TUTTI I TURNI,Locale,null,08/04/2022,Liguria,Genova,12/04/2022 10:49,2022-04-23,2022-04-23
"Revocato (include le azioni di revoca, sospensione e differimento)",23/04/2022,23/04/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",4 ORE: VARIE MODALITA',Provinciale,null,12/04/2022,Emilia-Romagna,Tutte,12/04/2022 22:28,2022-04-23,2022-04-23
Effettuato,22/04/2022,22/04/2022,A.L. COBAS,Generale,SCIOPERO GENERALE DI TUTTI I SETTORI PUBBLICI E PRIVATI,"INTERA GIORNATA: AEREO 00.01-23.59;FERROVIARIO 00.01-21.00; MARITTIMO ISOLE MAGGIORI 24 ORE DA 1 ORA PRIMA DELLA PARTENZA, ISOLE MINORI 00.01-24.00; AUTOSTRADE DA 22.00 DEL 21/4 ALLE 22.00 DEL 22/4",Nazionale,"ADESIONE OO.SS. LMO, SOA, SGC, SLAIPROLCOBAS, FAO",23/03/2022,Italia,Tutte,23/03/2022 18:18,2022-04-22,2022-04-22
"Revocato (include le azioni di revoca, sospensione e differimento)",22/04/2022,22/04/2022,OSR CNAL TRASPORTI,Aereo,PERSONALE SOC. GESAC AEROPORTO NAPOLI CAPODICHINO,4 ORE: DALLE 14.00 ALLE 18.00,Interregionale,null,08/04/2022,Italia,Tutte,08/04/2022 10:02,2022-04-22,2022-04-22
Effettuato,22/04/2022,22/04/2022,OSR CUB TRASPORTI /COORDINAMENTO LAVORATORI PORTUALI GENOVA,Marittimo,"LAVORATORI SOCC. CULP, PSA GENOVA PRÀ, PSA SECH, TERMINAL MESSINA, TERMINAL SAN GIORGIO PRESSO PORTO DI GENOVA",INTERA GIORNATA PER TUTTI I TURNI,Locale,null,12/04/2022,Liguria,Genova,12/04/2022 13:53,2022-04-22,2022-04-22
"Revocato (include le azioni di revoca, sospensione e differimento)",22/04/2022,23/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/SLM-FAST + RSU,Ferroviario,PERSONALE SOC. RFI SETTORE CIRCOLAZIONE REGIONE PIEMONTE,24 ORE: DALLE 21.00 DEL 22/4 ALLE 21.00 DEL 23/4,Regionale,null,10/03/2022,Piemonte,Tutte,10/03/2022 13:13,2022-04-22,2022-04-23
Effettuato,22/04/2022,22/04/2022,RSU,Aereo,"PERSONALE SOC. TECHNO SKY CA MILANO LINATE, ACC MILANO,  MONTE SETTEPANI",4 ORE: DALLE 12.00 ALLE 16.00,Nazionale,ASTENSIONE LAVORO STRAORDINARIO E REPERIBILITA' DALLE 00.01 DEL 22/4 ALLE 23.59 DEL 23/4,01/04/2022,Italia,Tutte,01/04/2022 14:21,2022-04-22,2022-04-22
Effettuato,22/04/2022,22/04/2022,USB LAVORO PRIVATO,Plurisettoriale,"LAVORATORI ADDETTI A RACCOLTA, PRODUZIONE, COMMERCIALIZZAZIONE, TRASPORTO, DISTRIBUZIONE E LOGISTICA MERCI",INTERO TURNO DI LAVORO PER I TURNI CHE COINVOLGONO IL GIORNO 22/4,Nazionale,"SETTORI INDUSTRIA, TRASPORTO MERCI E LOGISTICA, PORTUALI, MARITTIMI, TELECOMUNICAZIONI, COMMERCIO E AGRICOLTURA -ESCLUSO PERSONALE ELICOTTERI E TRASPORTO MERCI SU ROTAIA",15/03/2022,Italia,Tutte,15/03/2022 13:34,2022-04-22,2022-04-22
"Revocato (include le azioni di revoca, sospensione e differimento)",21/04/2022,21/04/2022,OSR ORSA FERROVIE,Trasporto merci,"PERSONALE SOC. CAPTRAIN ITALIA REGIONI LOMBARDIA, PIEMONTE E VALLE D'AOSTA",24 ORE: DALLE 00.01 ALLE 23.59,Interregionale,null,11/04/2022,Italia,Tutte,11/04/2022 13:25,2022-04-21,2022-04-21
"Revocato (include le azioni di revoca, sospensione e differimento)",15/04/2022,15/04/2022,OSR USB LAVORO PRIVATO + RSU,Ferroviario,PERSONALE OPERATIVO DELLA SOC. RFI IMPIANTI MANUTENZIONE INFRASTRUTTURE DELLA DTP DI ROMA,8 ORE: DALLE 9.01 ALLE 16.59,Locale,null,04/04/2022,Lazio,Roma,04/04/2022 10:51,2022-04-15,2022-04-15
"Revocato (include le azioni di revoca, sospensione e differimento)",13/04/2022,13/04/2022,OST FILT-CGIL,Trasporto pubblico locale,PERSONALE SOCC. ROMANO AUTOLINEE REGIONALI E F.LLI ROMANO DI CROTONE,4 ORE,Locale,null,24/03/2022,Calabria,Crotone,25/03/2022 10:13,2022-04-13,2022-04-13
Effettuato,11/04/2022,11/04/2022,ANPAC,Aereo,PILOTI SOC. VUELING,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,18/03/2022,Italia,Tutte,18/03/2022 18:31,2022-04-11,2022-04-11
"Revocato (include le azioni di revoca, sospensione e differimento)",11/04/2022,15/04/2022,FAO-COBAS,Trasporto merci,"PERSONALE VIAGGIANTE SU MEZZI PESANTI DELLE AZIENDE DEL SETTORE TRASPORTO MERCI, LOGISTICA E SPEDIZIONE",120 ORE: DALLE 00.00 DELL'11/4 ALLE 24.00 DEL 15/4,Nazionale,null,03/03/2022,Italia,Tutte,05/03/2022 15:22,2022-04-11,2022-04-15
Effettuato,11/04/2022,11/04/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV ACC MILANO,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,24/02/2022,Italia,Tutte,24/02/2022 16:41,2022-04-11,2022-04-11
Effettuato,11/04/2022,15/04/2022,TRASPORTOUNITO FIAP,Trasporto merci,FERMO NAZIONALE SERVIZI AUTOTRASPORTO MERCI,120 ORE: DALLE 00.00 DELL'11/4 ALLE 24.00 DEL 15/4,Nazionale,null,16/03/2022,Italia,Tutte,17/03/2022 10:47,2022-04-11,2022-04-15
"Revocato (include le azioni di revoca, sospensione e differimento)",09/04/2022,09/04/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. START ROMAGNA BACINO DI RIMINI,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,30/03/2022,Emilia-Romagna,Rimini,30/03/2022 18:51,2022-04-09,2022-04-09
Effettuato,08/04/2022,08/04/2022,OSP FILT-CGIL/UILT-UIL,Trasporto pubblico locale,PERSONALE SOC. STP PROVINCE DI ALESSANDRIA E ASTI,24 ORE,Territoriale,null,24/03/2022,Piemonte,Alessandria,24/03/2022 17:07,2022-04-08,2022-04-08
Effettuato,08/04/2022,08/04/2022,OSR FAISA-CISAL/ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. SASA DI BOLZANO,3 ORE: DALLE 9.00 ALLE 12.00,Locale,null,24/03/2022,Trentino-Alto Adige,Bolzano,24/03/2022 18:34,2022-04-08,2022-04-08
Effettuato,08/04/2022,08/04/2022,OSR FAISA-CISAL/UGL-FNA + RSA,Trasporto pubblico locale,PERSONALE SOC. LIROSI AUTOSERVIZI DI GIOIA TAURO (RC),24 ORE,Territoriale,null,23/03/2022,Calabria,Reggio Calabria,23/03/2022 09:22,2022-04-08,2022-04-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/04/2022,08/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/FAST/ORSA,Ferroviario,PERSONALE SOC. MERCITALIA RAIL DELLA REGIONE TOSCANA,24 ORE: DALLE 00.00 ALLE 23.59,Regionale,null,28/02/2022,Toscana,Tutte,28/02/2022 11:30,2022-04-08,2022-04-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/04/2022,08/04/2022,OSR FILT-CGIL/FIT/UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE EMILIA ROMAGNA,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,25/02/2022,Emilia-Romagna,Tutte,25/02/2022 12:19,2022-04-08,2022-04-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/04/2022,08/04/2022,OSR SLM-FAST-CONFSAL,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE EMILIA ROMAGNA,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,08/03/2022,Emilia-Romagna,Tutte,08/03/2022 19:12,2022-04-08,2022-04-08
Effettuato,07/04/2022,07/04/2022,CAT COORDINAMENTO AUTOFERROTRANVIERI TRIESTE,Trasporto pubblico locale,PERSONALE DELLE AZIENDE DI TRASPORTO PUBBLICO LOCALE DELLA REGIONE FRIULI VENEZIA GIULIA,4 ORE VARIE MODALITA',Regionale,null,22/03/2022,Friuli-Venezia Giulia,Tutte,22/03/2022 01:34,2022-04-07,2022-04-07
"Revocato (include le azioni di revoca, sospensione e differimento)",07/04/2022,08/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/FAST/ORSA,Ferroviario,PERSONALE SOC. MERCITALIA RAIL DELLA REGIONE TOSCANA,24 ORE: DALLE 21.00 DEL 7/4 ALLE 20.59 DELL'8/4,Regionale,null,03/03/2022,Toscana,Tutte,03/03/2022 13:27,2022-04-07,2022-04-08
Effettuato,02/04/2022,02/04/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA SITA NORD REGIONE UMBRIA,24 ORE,Regionale,null,16/03/2022,Umbria,Tutte,16/03/2022 16:55,2022-04-02,2022-04-02
Effettuato,01/04/2022,01/04/2022,OSP USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. CIALONE TOUR COMUNI DI FROSINONE E FIUGGI (FR),24 ORE,Locale,null,18/03/2022,Lazio,Frosinone,18/03/2022 13:37,2022-04-01,2022-04-01
"Revocato (include le azioni di revoca, sospensione e differimento)",30/03/2022,30/03/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI),4 ORE: DALLE 16.00 ALLE 20.00,Territoriale,null,12/01/2022,Lombardia,Milano,12/01/2022 15:45,2022-03-30,2022-03-30
"Revocato (include le azioni di revoca, sospensione e differimento)",29/03/2022,29/03/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CILIA ITALIA DI ROMA,24 ORE,Locale,null,03/03/2022,Lazio,Roma,03/03/2022 16:19,2022-03-29,2022-03-29
Effettuato,29/03/2022,29/03/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,4 ORE: DALLE 9.30 ALLE 13.30,Locale,null,04/03/2022,Lazio,Latina,04/03/2022 12:37,2022-03-29,2022-03-29
Effettuato,29/03/2022,29/03/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. ATAC DI ROMA,24 ORE,Locale,null,08/03/2022,Lazio,Roma,08/03/2022 14:39,2022-03-29,2022-03-29
Effettuato,29/03/2022,29/03/2022,OST FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. CILIA ITALIA DI PALESTRINA ED ALTRI 15 COMUNI DELLA PROVINCIA DI ROMA,4 ORE: DALLE 8.30 ALLE 12.30,Locale,null,08/03/2022,Lazio,Roma,08/03/2022 11:36,2022-03-29,2022-03-29
"Revocato (include le azioni di revoca, sospensione e differimento)",29/03/2022,30/03/2022,UGL MARE,Marittimo,PERSONALE DEL GRUPPO CIN/TIRRENIA E MOBY,24 ORE: DALLE 16.00 DEL 29/3 ALLE 16.00 DEL 30/3,Nazionale,null,16/03/2022,Italia,Tutte,16/03/2022 10:10,2022-03-29,2022-03-30
Effettuato,25/03/2022,25/03/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE DI TERRA COMPAGNIA AEREA AIR FRANCE,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,02/03/2022,Italia,Tutte,03/03/2022 09:24,2022-03-25,2022-03-25
Effettuato,25/03/2022,25/03/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE DI TERRA COMPAGNIA AEREA KLM ROYAL DUTCH AIRLINES,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,02/03/2022,Italia,Tutte,03/03/2022 09:25,2022-03-25,2022-03-25
"Revocato (include le azioni di revoca, sospensione e differimento)",25/03/2022,25/03/2022,OSR CUB TRASPORTI,Aereo,PERSONALE SOC. SEA PRESSO ICT DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,16/02/2022,Italia,Tutte,16/02/2022 18:25,2022-03-25,2022-03-25
Effettuato,25/03/2022,25/03/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. TUA ABRUZZO,4 ORE: DALLE 9.00 ALLE 13.00,Regionale,null,08/03/2022,Abruzzo,Tutte,08/03/2022 21:10,2022-03-25,2022-03-25
Effettuato,25/03/2022,25/03/2022,OST CUB TRASPORTI,Aereo,PERSONALE DELLA SOC. MLE-BCUBE AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,18/02/2022,Italia,Tutte,21/02/2022 09:16,2022-03-25,2022-03-25
Effettuato,24/03/2022,25/03/2022,CMC,Ferroviario,PERSONALE DI MACCHINA SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 24/3 ALLE 21.00 DEL 25/3,Nazionale,null,14/02/2022,Italia,Tutte,14/02/2022 09:28,2022-03-24,2022-03-25
